Asset,Date Purchased,Date Sold,Units,Sale Price,Basis,Gain / Loss,IRS ID Buy,IRS ID Sell
BTC,01/20/2018 02:20:06,01/20/2018 02:46:09,0.075,877.2281249999996,877.44,-0.21187500000041837,Gemi 385,Gemi 428
BTC,01/20/2018 02:20:06,01/20/2018 02:46:09,0.224,2619.987999999999,2620.62,-0.6320000000009713,Gemi 386,Gemi 428
BTC,01/20/2018 02:20:07,01/20/2018 02:46:09,0.3969,4642.291237499998,4643.4,-1.1087625000018306,Gemi 387,Gemi 428
BTC,01/20/2018 02:20:07,01/20/2018 02:46:09,0.01,116.96374999999995,116.99,-0.02625000000004718,Gemi 388,Gemi 428
BTC,01/20/2018 02:20:07,01/20/2018 02:46:09,0.01,116.96374999999995,116.99,-0.02625000000004718,Gemi 389,Gemi 428
BTC,01/20/2018 02:20:08,01/20/2018 02:46:09,0.01,116.96374999999996,116.99,-0.02625000000003297,Gemi 390,Gemi 428
BTC,01/20/2018 02:20:08,01/20/2018 02:46:09,0.01,116.96374999999996,116.99,-0.02625000000003297,Gemi 391,Gemi 428
BTC,01/20/2018 02:20:08,01/20/2018 02:46:09,0.09077286,1061.7134103824997,1061.97,-0.25658961750036724,Gemi 392,Gemi 428
BTC,01/20/2018 02:20:08,01/20/2018 02:46:09,2.0,23392.74999999999,23398.35,-5.600000000009459,Gemi 393,Gemi 428
BTC,01/20/2018 02:20:08,01/20/2018 02:46:09,0.01,116.96374999999993,116.99,-0.02625000000006139,Gemi 394,Gemi 428
BTC,01/20/2018 02:20:14,01/20/2018 02:46:09,0.1627,1903.0002124999992,1903.46,-0.4597875000008571,Gemi 395,Gemi 428
BTC,01/20/2018 02:20:18,01/20/2018 02:46:09,0.82166318,9610.480676972495,9604.54,5.940676972493748,Gemi 396,Gemi 428
BTC,01/20/2018 02:20:18,01/20/2018 02:46:09,3.682e-05,0.43066052749999983,0.43,0.0006605274999998412,Gemi 397,Gemi 428
BTC,01/20/2018 02:20:20,01/20/2018 02:46:09,0.01,116.96374999999996,116.89,0.07374999999996135,Gemi 398,Gemi 428
BTC,01/20/2018 02:20:20,01/20/2018 02:46:09,0.02,233.92749999999992,233.78,0.1474999999999227,Gemi 399,Gemi 428
BTC,01/20/2018 02:20:25,01/20/2018 02:46:09,0.00147785,17.285487793749997,17.27,0.015487793749997536,Gemi 400,Gemi 428
BTC,01/20/2018 02:20:34,01/20/2018 02:46:09,0.00147086,17.203730132499995,17.19,0.013730132499993886,Gemi 401,Gemi 428
BTC,01/20/2018 02:20:47,01/20/2018 02:46:09,0.08723702,1020.3568998024996,1019.73,0.6268998024995653,Gemi 402,Gemi 428
BTC,01/20/2018 02:20:47,01/20/2018 02:46:09,0.50862437,5949.061365658748,5945.39,3.6713656587480727,Gemi 403,Gemi 428
BTC,01/20/2018 02:20:50,01/20/2018 02:46:09,0.53,6199.07875,6195.25,3.8287499999996726,Gemi 404,Gemi 428
BTC,01/20/2018 02:21:01,01/20/2018 02:46:09,0.09001944,1052.90112753,1052.25,0.6511275299999397,Gemi 405,Gemi 428
BTC,01/20/2018 02:21:05,01/20/2018 02:46:09,0.25,2924.0937499999995,2922.29,1.8037499999995816,Gemi 406,Gemi 428
BTC,01/20/2018 02:21:08,01/20/2018 02:46:09,1.82049272,21293.16553789,21280.01,13.155537890001142,Gemi 407,Gemi 428
BTC,01/20/2018 02:21:08,01/20/2018 02:46:09,0.67950728,7947.77196211,7942.86,4.911962109999877,Gemi 408,Gemi 428
BTC,01/20/2018 02:21:09,01/20/2018 02:46:09,0.075,877.2281249999997,876.69,0.5381249999996953,Gemi 409,Gemi 428
BTC,01/20/2018 02:21:10,01/20/2018 02:46:09,0.57324422,6704.879363702497,6700.74,4.139363702497576,Gemi 410,Gemi 428
BTC,01/20/2018 02:21:10,01/20/2018 02:46:09,0.79739259,9326.602754861247,9320.84,5.762754861247231,Gemi 411,Gemi 428
BTC,01/20/2018 02:21:17,01/20/2018 02:46:09,0.17,1988.38375,1987.16,1.2237499999998818,Gemi 412,Gemi 428
BTC,01/20/2018 02:21:25,01/20/2018 02:46:09,0.18,2105.3475,2104.05,1.2974999999996726,Gemi 413,Gemi 428
BTC,01/20/2018 02:21:31,01/20/2018 02:46:09,0.007791,91.12645762499999,91.07,0.05645762499999307,Gemi 414,Gemi 428
BTC,01/20/2018 02:21:50,01/20/2018 02:46:09,0.12046558,1409.0105982724997,1408.14,0.870598272499592,Gemi 415,Gemi 428
BTC,01/20/2018 02:22:13,01/20/2018 02:46:09,0.19928794,2330.9464792175,2329.51,1.4364792174997092,Gemi 416,Gemi 428
BTC,01/20/2018 02:22:47,01/20/2018 02:46:09,0.05,584.81875,584.46,0.35874999999998636,Gemi 417,Gemi 428
BTC,01/20/2018 02:22:56,01/20/2018 02:46:09,0.00632595,73.99068343124999,73.94,0.050683431249993305,Gemi 418,Gemi 428
BTC,01/20/2018 02:26:35,01/20/2018 02:46:09,2.5,29240.937499999993,29273.0,-32.062500000007276,Gemi 419,Gemi 428
BTC,01/20/2018 02:26:35,01/20/2018 02:46:09,0.48767431,5704.021607626249,5709.09,-5.0683923737515215,Gemi 420,Gemi 428
BTC,01/20/2018 02:27:09,01/20/2018 02:46:09,0.004587,53.651272124999984,53.73,-0.07872787500001266,Gemi 421,Gemi 428
BTC,01/20/2018 02:27:10,01/20/2018 02:46:09,0.004587,53.65127212499999,53.73,-0.07872787500000555,Gemi 422,Gemi 428
BTC,01/20/2018 02:27:20,01/20/2018 02:46:09,0.00315169,36.863348123749994,36.92,-0.056651876250008115,Gemi 423,Gemi 428
BTC,01/20/2018 02:27:53,01/20/2018 02:46:09,0.98614308,11534.299267334998,11513.59,20.709267334998003,Gemi 424,Gemi 428
BTC,01/20/2018 02:27:53,01/20/2018 02:46:09,1.0779,12607.5226125,12584.89,22.632612500001414,Gemi 425,Gemi 428
BTC,01/20/2018 02:27:53,01/20/2018 02:46:09,0.5,5848.1875,5837.69,10.4975000000004,Gemi 426,Gemi 428
BTC,01/20/2018 02:27:53,01/20/2018 02:46:09,0.3426268200000344,4007.4917717779026,4000.296196072252,7.195575705650754,Gemi 427,Gemi 428
BTC,01/20/2018 02:27:53,01/23/2018 05:10:43,0.09333009999996561,975.6243337476404,1089.6638039277482,-114.03947018010774,Gemi 427,Gemi 526
BTC,01/23/2018 01:42:58,01/23/2018 05:10:43,8.36e-06,0.08739109279999999,0.09,-0.00260890720000001,Gemi 429,Gemi 526
BTC,01/23/2018 01:43:47,01/23/2018 05:10:43,0.99999164,10453.3926089072,10818.89,-365.49739109280017,Gemi 430,Gemi 526
BTC,01/23/2018 01:46:09,01/23/2018 05:10:43,0.70201483,7338.4979851084,7600.71,-262.2120148916001,Gemi 431,Gemi 526
BTC,01/23/2018 01:46:11,01/23/2018 05:10:43,1.29798517,13568.462014891602,14053.29,-484.82798510839893,Gemi 432,Gemi 526
BTC,01/23/2018 01:46:59,01/23/2018 05:10:43,0.00097223,10.1631868604,10.52,-0.35681313959999983,Gemi 433,Gemi 526
BTC,01/23/2018 01:47:16,01/23/2018 05:10:43,0.9954637,10406.059878676,10777.89,-371.83012132399926,Gemi 434,Gemi 526
BTC,01/23/2018 01:47:20,01/23/2018 05:10:43,1.003564,10490.736202719998,10865.59,-374.85379728000225,Gemi 435,Gemi 526
BTC,01/23/2018 01:47:20,01/23/2018 05:10:43,7e-08,0.0007317436000000001,0.0,0.0007317436000000001,Gemi 436,Gemi 526
BTC,01/23/2018 02:11:36,01/23/2018 05:10:43,1.0,10453.48,10756.83,-303.35000000000036,Gemi 437,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00172412,18.0230539376,18.54,-0.5169460623999989,Gemi 438,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00125815,13.152045862000001,13.53,-0.377954137999998,Gemi 439,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00153777,16.0750479396,16.54,-0.46495206039999815,Gemi 440,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00265623,27.7668471804,28.57,-0.8031528196000011,Gemi 441,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00172412,18.0230539376,18.54,-0.5169460623999989,Gemi 442,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00181751,18.9993044348,19.55,-0.5506955652000016,Gemi 443,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00116493,12.177572456400002,12.53,-0.3524275435999975,Gemi 444,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,0.00051241,5.3564676868,5.51,-0.1535323131999995,Gemi 445,Gemi 526
BTC,01/23/2018 02:20:11,01/23/2018 05:10:43,1.68,17561.8464,18068.11,-506.26360000000204,Gemi 446,Gemi 526
BTC,01/23/2018 02:20:30,01/23/2018 05:10:43,0.3076,3215.4904479999996,3308.8,-93.30955200000062,Gemi 447,Gemi 526
BTC,01/23/2018 02:20:31,01/23/2018 05:10:43,0.99999524,10453.430241435199,10754.77,-301.33975856480174,Gemi 448,Gemi 526
BTC,01/23/2018 02:20:31,01/23/2018 05:10:43,4.76e-06,0.049758564799999995,0.05,-0.0002414352000000078,Gemi 449,Gemi 526
BTC,01/23/2018 02:20:31,01/23/2018 05:10:43,4.76e-06,0.0497585648,0.05,-0.00024143520000000085,Gemi 450,Gemi 526
BTC,01/23/2018 02:21:00,01/23/2018 05:10:43,0.19628948,2051.9081533904,2107.52,-55.61184660959998,Gemi 451,Gemi 526
BTC,01/23/2018 02:21:00,01/23/2018 05:10:43,0.80371052,8401.571846609599,8629.27,-227.69815339040179,Gemi 452,Gemi 526
BTC,01/23/2018 03:15:18,01/23/2018 05:10:43,0.01687553,176.4080153444,183.42,-7.011984655599974,Gemi 453,Gemi 526
BTC,01/23/2018 03:15:21,01/23/2018 05:10:43,0.1,1045.348,1086.91,-41.562000000000126,Gemi 454,Gemi 526
BTC,01/23/2018 03:15:24,01/23/2018 05:10:43,1.88312447,19685.203984655604,20467.88,-782.6760153443975,Gemi 455,Gemi 526
BTC,01/23/2018 03:16:28,01/23/2018 05:10:43,0.9319531,9742.153091787999,10127.63,-385.4769082120001,Gemi 456,Gemi 526
BTC,01/23/2018 03:17:50,01/23/2018 05:10:43,0.1004082,1049.615110536,1091.15,-41.534889464000116,Gemi 457,Gemi 526
BTC,01/23/2018 03:17:50,01/23/2018 05:10:43,0.89825436,9389.883987172801,9761.46,-371.5760128271977,Gemi 458,Gemi 526
BTC,01/23/2018 03:17:50,01/23/2018 05:10:43,0.00133744,13.9809022912,14.53,-0.5490977087999998,Gemi 459,Gemi 526
BTC,01/23/2018 03:17:56,01/23/2018 05:10:43,1.0680469,11164.806908211998,11606.57,-441.7630917880015,Gemi 460,Gemi 526
BTC,01/23/2018 03:37:18,01/23/2018 05:10:43,5.0,52267.4,54635.35,-2367.949999999997,Gemi 461,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,1.80297122,18847.3235888456,19719.59,-872.2664111544,Gemi 462,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,0.00142047,14.8488547356,15.54,-0.6911452643999993,Gemi 463,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,0.00059578,6.227974314399998,6.52,-0.2920256856000014,Gemi 464,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,0.00142051,14.849272874799997,15.54,-0.6907271252000022,Gemi 465,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,0.26527518,2773.0487886263995,2901.25,-128.20121137360047,Gemi 466,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,2.49774448,26110.1219667904,27317.24,-1207.118033209601,Gemi 467,Gemi 526
BTC,01/23/2018 03:46:27,01/23/2018 05:10:43,0.43057236,4500.979553812799,4709.07,-208.09044618720054,Gemi 468,Gemi 526
BTC,01/23/2018 04:02:40,01/23/2018 05:10:43,4.687594,49001.67012712,51062.78,-2061.109872879999,Gemi 469,Gemi 526
BTC,01/23/2018 04:02:40,01/23/2018 05:10:43,0.312406,3265.72987288,3403.09,-137.36012712000002,Gemi 470,Gemi 526
BTC,01/23/2018 04:07:10,01/23/2018 05:10:43,4.72869402,49431.3083641896,51671.67,-2240.3616358103973,Gemi 471,Gemi 526
BTC,01/23/2018 04:07:10,01/23/2018 05:10:43,0.27130598,2836.0916358103996,2964.63,-128.53836418960054,Gemi 472,Gemi 526
BTC,01/23/2018 04:13:05,01/23/2018 05:10:43,2.5,26133.699999999993,27192.84,-1059.1400000000067,Gemi 473,Gemi 526
BTC,01/23/2018 04:13:05,01/23/2018 05:10:43,0.5,5226.739999999999,5438.57,-211.83000000000084,Gemi 474,Gemi 526
BTC,01/23/2018 04:13:35,01/23/2018 05:10:43,0.69801867,7296.724206471599,7592.44,-295.71579352840035,Gemi 475,Gemi 526
BTC,01/23/2018 04:13:35,01/23/2018 05:10:43,2.30198133,24063.715793528394,25038.96,-975.2442064716051,Gemi 476,Gemi 526
BTC,01/23/2018 04:14:24,01/23/2018 05:10:43,0.00115227,12.045231399599997,12.53,-0.48476860040000247,Gemi 477,Gemi 526
BTC,01/23/2018 04:14:26,01/23/2018 05:10:43,0.9055176300000367,9465.810434852781,9849.4299604102,-383.61952555741846,Gemi 478,Gemi 526
BTC,01/23/2018 04:14:26,01/23/2018 05:47:32,0.5944823699999633,6214.409565147216,6466.260039589801,-251.85047444258453,Gemi 478,Gemi 546
BTC,01/23/2018 04:14:39,01/23/2018 05:47:32,0.49884773,5214.6947686004,5426.03,-211.33523139960016,Gemi 479,Gemi 546
BTC,01/23/2018 04:15:03,01/23/2018 05:47:32,1.31153706,13710.126425968801,14243.41,-533.2835740311984,Gemi 480,Gemi 546
BTC,01/23/2018 04:15:03,01/23/2018 05:47:32,0.60694,6344.6351512,6591.42,-246.78484879999996,Gemi 481,Gemi 546
BTC,01/23/2018 04:15:03,01/23/2018 05:47:32,0.00152294,15.9200228312,16.54,-0.6199771687999984,Gemi 482,Gemi 546
BTC,01/23/2018 04:15:03,01/23/2018 05:47:32,0.08,836.2784,868.81,-32.53159999999991,Gemi 483,Gemi 546
BTC,01/23/2018 04:21:16,01/23/2018 05:47:32,0.36200414,3784.2030374072,3901.27,-117.06696259279988,Gemi 484,Gemi 546
BTC,01/23/2018 04:29:43,01/23/2018 05:47:32,2.0,20906.96,21617.37,-710.4099999999999,Gemi 485,Gemi 546
BTC,01/23/2018 04:37:20,01/23/2018 05:47:32,1.5,15680.22,16224.49,-544.2700000000004,Gemi 486,Gemi 546
BTC,01/23/2018 04:37:20,01/23/2018 05:47:32,0.5,5226.74,5408.16,-181.42000000000007,Gemi 487,Gemi 546
BTC,01/23/2018 04:38:33,01/23/2018 05:47:32,0.36200414,3784.203037407199,3912.16,-127.95696259280066,Gemi 488,Gemi 546
BTC,01/23/2018 04:49:26,01/23/2018 05:47:32,0.27599172,2885.0739251855994,2992.59,-107.51607481440078,Gemi 489,Gemi 546
BTC,01/23/2018 04:52:06,01/23/2018 05:47:32,2.41180812,25211.787946257595,26151.36,-939.5720537424058,Gemi 490,Gemi 546
BTC,01/23/2018 04:52:06,01/23/2018 05:47:32,0.5,5226.739999999999,5421.53,-194.79000000000087,Gemi 491,Gemi 546
BTC,01/23/2018 04:52:06,01/23/2018 05:47:32,2.5,26133.699999999997,27107.63,-973.9300000000039,Gemi 492,Gemi 546
BTC,01/23/2018 04:52:06,01/23/2018 05:47:32,1.494861780000038,15626.507719994792,16208.859731991874,-582.3520119970817,Gemi 493,Gemi 546
BTC,01/23/2018 04:52:06,01/23/2018 06:31:20,3.093330099999962,32247.904425897603,33541.13026800813,-1293.2258421105253,Gemi 493,Gemi 563
BTC,01/23/2018 04:52:38,01/23/2018 06:31:20,1.49948995,15632.152738950997,16208.67,-576.5172610490026,Gemi 494,Gemi 563
BTC,01/23/2018 04:52:38,01/23/2018 06:31:20,0.00051005,5.317261048999999,5.51,-0.19273895100000082,Gemi 495,Gemi 563
BTC,01/23/2018 04:52:38,01/23/2018 06:31:20,0.5,5212.49,5403.48,-190.98999999999978,Gemi 496,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,7.49525568,78137.8905588864,80024.03,-1886.1394411135989,Gemi 497,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,0.00107974,11.256267905200001,11.53,-0.27373209479999794,Gemi 498,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,0.00164306,17.1288676388,17.54,-0.41113236119999996,Gemi 499,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,0.00136289,14.208100992199999,14.54,-0.3318990078000006,Gemi 500,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,0.00023584,2.4586272832,2.52,-0.06137271680000023,Gemi 501,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,0.5,5212.49,5332.49,-120.0,Gemi 502,Gemi 563
BTC,01/23/2018 04:58:31,01/23/2018 06:31:20,0.00042279,4.407577294199999,4.51,-0.10242270580000046,Gemi 503,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,2.85257435,29738.030547262995,30312.88,-574.8494527370058,Gemi 504,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00080184,8.359165963199999,8.52,-0.16083403680000075,Gemi 505,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00061304,6.3909297392,6.51,-0.11907026080000005,Gemi 506,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00099047,10.325629940599999,10.53,-0.20437005940000041,Gemi 507,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00117922,12.293344915599997,12.53,-0.23665508440000238,Gemi 508,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00183957,19.177480458599998,19.55,-0.37251954140000265,Gemi 509,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00042426,4.422902014799999,4.51,-0.08709798520000067,Gemi 510,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00070753,7.375986099399999,7.52,-0.14401390060000097,Gemi 511,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00165087,17.210286732599993,17.54,-0.32971326740000606,Gemi 512,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00165085,17.210078232999994,17.54,-0.3299217670000054,Gemi 513,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00146219,15.243301506199991,15.54,-0.2966984938000081,Gemi 514,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00108477,11.308705554599996,11.53,-0.22129444540000343,Gemi 515,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00117916,12.292719416799995,12.53,-0.237280583200004,Gemi 516,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00146214,15.242780257199994,15.54,-0.29721974280000474,Gemi 517,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00080187,8.359478712599998,8.52,-0.1605212874000017,Gemi 518,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,0.00042461,4.426550757799999,4.51,-0.08344924220000038,Gemi 519,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:31:20,4.037823160000039,42094.2256865372,42867.44845932067,-773.2227727834761,Gemi 520,Gemi 563
BTC,01/23/2018 05:00:16,01/23/2018 06:47:16,3.0933300999999602,32247.904425897585,32840.261540679334,-592.3571147817493,Gemi 520,Gemi 591
BTC,01/23/2018 05:00:45,01/23/2018 06:47:16,1.9066699000000398,19876.995574102417,20261.229773230265,-384.2341991278481,Gemi 521,Gemi 591
BTC,01/23/2018 05:00:45,01/23/2018 07:02:43,1.31347468999996,13505.350636694517,13957.640226769738,-452.289590075221,Gemi 521,Gemi 601
BTC,01/23/2018 05:00:45,01/23/2018 07:02:43,0.5,5141.077608695653,5313.25,-172.172391304347,Gemi 522,Gemi 601
BTC,01/23/2018 05:00:45,01/23/2018 07:02:43,0.00183954,18.9144358086,19.55,-0.6355641914000003,Gemi 523,Gemi 601
BTC,01/23/2018 05:00:45,01/23/2018 07:02:43,6.27801587,64551.53363258591,66713.34,-2161.8063674140867,Gemi 524,Gemi 601
BTC,01/23/2018 05:01:15,01/23/2018 07:02:43,2.0,20564.31043478261,21172.8,-608.4895652173909,Gemi 525,Gemi 601
BTC,01/23/2018 05:27:03,01/23/2018 07:02:43,4.49538029,46222.197902981534,46823.77,-601.572097018463,Gemi 527,Gemi 601
BTC,01/23/2018 05:27:03,01/23/2018 07:02:43,0.5,5141.077608695651,5207.39,-66.31239130434915,Gemi 528,Gemi 601
BTC,01/23/2018 05:27:03,01/23/2018 07:02:43,0.00178064,18.30881686629565,18.54,-0.23118313370434862,Gemi 529,Gemi 601
BTC,01/23/2018 05:27:03,01/23/2018 07:02:43,0.00081794,8.410186038513043,8.52,-0.10981396148695666,Gemi 530,Gemi 601
BTC,01/23/2018 05:27:03,01/23/2018 07:02:43,0.00110671,11.379364000639129,11.53,-0.1506359993608708,Gemi 531,Gemi 601
BTC,01/23/2018 05:27:03,01/23/2018 07:02:43,0.00091442,9.402208373886957,9.52,-0.11779162611304272,Gemi 532,Gemi 601
BTC,01/23/2018 05:33:08,01/23/2018 07:02:43,1.097,11279.52427347826,11404.33,-124.80572652173942,Gemi 533,Gemi 601
BTC,01/23/2018 05:33:10,01/23/2018 07:02:43,1.903,19566.941378695654,19783.45,-216.5086213043469,Gemi 534,Gemi 601
BTC,01/23/2018 05:39:42,01/23/2018 07:02:43,3.0,30846.465652173913,31247.93,-401.46434782608776,Gemi 535,Gemi 601
BTC,01/23/2018 05:39:59,01/23/2018 07:02:43,1.9066699000000398,19604.675860128362,19878.938831889813,-274.2629717614509,Gemi 536,Gemi 601
BTC,01/23/2018 05:39:59,01/23/2018 07:18:16,3.0898689499999605,31770.51147358685,32214.97116811019,-444.4596945233425,Gemi 536,Gemi 602
BTC,01/23/2018 05:39:59,01/23/2018 07:18:16,0.00091324,9.3900752322,9.52,-0.1299247678000004,Gemi 537,Gemi 602
BTC,01/23/2018 05:39:59,01/23/2018 07:18:16,0.00254791,26.19800554605,26.56,-0.3619944539500004,Gemi 538,Gemi 602
BTC,01/23/2018 05:39:59,01/23/2018 07:18:16,0.5,5141.077499999999,5207.03,-65.95250000000033,Gemi 539,Gemi 602
BTC,01/23/2018 05:39:59,01/23/2018 07:18:16,2.5,25705.3875,26029.06,-323.6725000000006,Gemi 540,Gemi 602
BTC,01/23/2018 05:45:54,01/23/2018 07:18:16,0.68391468,7032.1167465354,7096.21,-64.09325346459991,Gemi 541,Gemi 602
BTC,01/23/2018 05:45:58,01/23/2018 07:18:16,0.0001,1.0282155000000002,1.04,-0.011784499999999865,Gemi 542,Gemi 602
BTC,01/23/2018 05:45:58,01/23/2018 07:18:16,2.0,20564.31,20751.75,-187.4399999999987,Gemi 543,Gemi 602
BTC,01/23/2018 05:46:02,01/23/2018 07:18:16,0.3159,3248.1327645000006,3277.74,-29.607235499999206,Gemi 544,Gemi 602
BTC,01/23/2018 05:46:02,01/23/2018 07:18:16,8.532e-05,0.8772734646000002,0.89,-0.012726535399999794,Gemi 545,Gemi 602
BTC,01/23/2018 05:58:26,01/23/2018 07:18:16,2.0,20564.31,20872.05,-307.73999999999796,Gemi 547,Gemi 602
BTC,01/23/2018 06:01:05,01/23/2018 07:18:16,2.13348612,21936.834976188602,22243.75,-306.915023811398,Gemi 548,Gemi 602
BTC,01/23/2018 06:01:05,01/23/2018 07:18:16,0.5,5141.0775,5213.01,-71.93249999999989,Gemi 549,Gemi 602
BTC,01/23/2018 06:01:05,01/23/2018 07:18:16,2.30374,23687.4117597,24018.82,-331.4082402999993,Gemi 550,Gemi 602
BTC,01/23/2018 06:01:05,01/23/2018 07:18:16,0.06277388,645.4507641114001,654.48,-9.029235888599942,Gemi 551,Gemi 602
BTC,01/23/2018 06:02:20,01/23/2018 07:18:16,0.01522798,156.5764506969,157.73,-1.153549303099993,Gemi 552,Gemi 602
BTC,01/23/2018 06:03:55,01/23/2018 07:18:16,0.00187699,19.29950211345,19.55,-0.2504978865500007,Gemi 553,Gemi 602
BTC,01/23/2018 06:03:55,01/23/2018 07:18:16,0.00043303,4.452481579650001,4.51,-0.05751842034999921,Gemi 554,Gemi 602
BTC,01/23/2018 06:03:55,01/23/2018 07:18:16,0.00081817,8.41255075635,8.52,-0.10744924364999875,Gemi 555,Gemi 602
BTC,01/23/2018 06:03:55,01/23/2018 07:18:16,2.49930618,25698.253535217904,26016.83,-318.5764647820979,Gemi 556,Gemi 602
BTC,01/23/2018 06:03:55,01/23/2018 07:18:16,0.40683874,4183.1789846847005,4233.71,-50.531015315299555,Gemi 557,Gemi 602
BTC,01/23/2018 06:03:55,01/23/2018 07:18:16,0.0907,932.5914585000002,944.73,-12.13854149999986,Gemi 558,Gemi 602
BTC,01/23/2018 06:04:16,01/23/2018 07:18:16,2.689e-05,0.27648714794999996,0.28,-0.0035128520500000704,Gemi 559,Gemi 602
BTC,01/23/2018 06:05:24,01/23/2018 07:18:16,1.98964254,20457.8129908737,20673.2,-215.38700912630156,Gemi 560,Gemi 602
BTC,01/23/2018 06:05:24,01/23/2018 07:18:16,0.5,5141.077499999999,5193.85,-52.772500000000946,Gemi 561,Gemi 602
BTC,01/23/2018 06:05:24,01/23/2018 07:18:16,0.49512948,5090.998058429399,5141.27,-50.271941570601484,Gemi 562,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,7.75882586,79777.4501105283,81169.72,-1392.2698894717032,Gemi 564,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00138953,14.287362837149999,14.54,-0.25263716285000015,Gemi 565,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00177284,18.228615670199996,18.55,-0.3213843298000043,Gemi 566,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00129363,13.301304172650001,13.53,-0.22869582734999838,Gemi 567,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00158095,16.25557294725,16.54,-0.2844270527500008,Gemi 568,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00158098,16.2558814119,16.54,-0.2841185881000001,Gemi 569,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00167699,17.243071113449997,17.54,-0.2969288865500026,Gemi 570,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00186851,19.21230943905,19.55,-0.3376905609500014,Gemi 571,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00167678,17.240911860900002,17.54,-0.29908813909999665,Gemi 572,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00100613,10.345184610150001,10.53,-0.184815389849998,Gemi 573,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00148538,15.272907393899999,15.54,-0.2670926061000003,Gemi 574,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00129366,13.3016126373,13.53,-0.22838736269999949,Gemi 575,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.00100617,10.345595896350002,10.53,-0.1844041036499977,Gemi 576,Gemi 602
BTC,01/23/2018 06:41:56,01/23/2018 07:18:16,0.5,5141.077499999999,5228.04,-86.96250000000055,Gemi 577,Gemi 602
